name,datetime,tempmax,tempmin,temp,humidity,precip,windspeed,cloudcover,uvindex
"Rajshahi, Bangladesh",2025-11-27,84.3,63.6,71.6,74,0,5.4,0.5,7
"Rajshahi, Bangladesh",2025-11-28,83.9,62.1,71.3,75.9,0,4.7,8.6,7
"Rajshahi, Bangladesh",2025-11-29,83.4,63.1,71.2,74.2,0,5.1,52.2,6
"Rajshahi, Bangladesh",2025-11-30,82.7,62.9,70.8,74.3,0,4.7,60.4,7
"Rajshahi, Bangladesh",2025-12-01,78.7,61.8,69.5,75.2,0,4.9,81.1,6
"Rajshahi, Bangladesh",2025-12-02,80,60.3,68,72.7,0,5.6,31.9,7
"Rajshahi, Bangladesh",2025-12-03,79.2,57.5,66.5,68.1,0,5.6,37.1,7
"Rajshahi, Bangladesh",2025-12-04,80,57.3,67.2,73,0,6.5,0,7
"Rajshahi, Bangladesh",2025-12-05,79.4,59.6,67.7,66.3,0,6.7,0.5,7
"Rajshahi, Bangladesh",2025-12-06,78.7,57.3,66.5,69.4,0,6.3,31.7,7
"Rajshahi, Bangladesh",2025-12-07,78.5,58.9,67,71.2,0,6,24.6,7
"Rajshahi, Bangladesh",2025-12-08,78.9,58,67,73.2,0,5.4,48.4,7
"Rajshahi, Bangladesh",2025-12-09,79.2,59.1,67.2,75.1,0,5.4,60.2,7
"Rajshahi, Bangladesh",2025-12-10,80,58.6,67,74.6,0,6.5,27.9,7
"Rajshahi, Bangladesh",2025-12-11,78.7,57.8,66.4,74.2,0,5.1,0,7
"Rajshahi, Bangladesh",2025-12-12,79.2,57.5,66.4,75.2,0,4.9,1.7,7
,,,,,,,,,
"Rangpur, Bangladesh",2025-01-01,68.1,55.5,59.9,93.5,0,8.1,44.3,7
"Rangpur, Bangladesh",2025-01-02,71.7,54.2,59.5,91.7,0,6.5,56.4,6
"Rangpur, Bangladesh",2025-01-03,78.9,50.3,62.2,87.5,0,5.8,31.5,6
"Rangpur, Bangladesh",2025-01-04,81.8,56,67,80.5,0,5,6,7
"Rangpur, Bangladesh",2025-01-05,82.7,56,68.1,74,0,6.3,24,6
"Rangpur, Bangladesh",2025-01-06,82.5,58.7,69.3,74.9,0,6.5,47.8,6
"Rangpur, Bangladesh",2025-01-07,80,60.3,69,74.1,0,9.2,45,5
"Rangpur, Bangladesh",2025-01-08,65,56.9,62.1,87.7,0,8.9,69.6,5
"Rangpur, Bangladesh",2025-01-09,72,54.2,62.4,81.3,0,5.1,43,6
"Rangpur, Bangladesh",2025-01-10,77.3,53.1,64.3,79.6,0,5.8,8.3,7
"Rangpur, Bangladesh",2025-01-11,78.9,53.5,65.6,77,0,6.9,6.2,7
"Rangpur, Bangladesh",2025-01-12,80.7,57.5,66.8,76.4,0.004,6.5,45.7,5
"Rangpur, Bangladesh",2025-01-13,79.8,56.6,66.8,80.3,0.004,5.4,32.6,6
"Rangpur, Bangladesh",2025-01-14,79.1,57.5,66.5,79.1,0,4.7,8.9,7
"Rangpur, Bangladesh",2025-01-15,78.9,56.4,65.8,79.7,0,4.9,8.3,7
"Rangpur, Bangladesh",2025-01-16,81.8,54.9,66.7,77.6,0,5.8,70.2,6
"Rangpur, Bangladesh",2025-01-17,77.1,58.6,66.1,80.5,0,5.4,86.6,6
"Rangpur, Bangladesh",2025-01-18,79.8,58.6,66.5,79.4,0,5.1,34,7
"Rangpur, Bangladesh",2025-01-19,79.1,53.8,64.7,78.4,0,6,0.1,7
"Rangpur, Bangladesh",2025-01-20,78.9,56,64.3,84.6,0,8.1,20.6,7
"Rangpur, Bangladesh",2025-01-21,73.5,54.2,62.5,89.5,0,4.7,49.1,6
"Rangpur, Bangladesh",2025-01-22,69.9,55.3,61.1,93.5,0,5.8,60,6
"Rangpur, Bangladesh",2025-01-23,67.6,56.2,61.4,91.6,0,4.5,70.6,6
"Rangpur, Bangladesh",2025-01-24,64.5,55.7,59.7,92.2,0,4.7,72.2,6
"Rangpur, Bangladesh",2025-01-25,69.9,53.3,60.7,88.4,0,4.3,66.3,7
"Rangpur, Bangladesh",2025-01-26,75.8,52.8,63.1,85.4,0,4.3,44.5,7
"Rangpur, Bangladesh",2025-01-27,78.9,54.4,65.2,84.3,0,4.9,29.4,7
"Rangpur, Bangladesh",2025-01-28,75.3,57.3,65,82.7,0.004,4.7,8.2,6
"Rangpur, Bangladesh",2025-01-29,77.3,56,65.1,81.4,0,5.8,34.7,7
"Rangpur, Bangladesh",2025-01-30,77.3,56,65.1,82.9,0,5.1,50.3,7
"Rangpur, Bangladesh",2025-01-31,78.5,54.4,64.8,89.8,0,5.1,42.4,7
"Rangpur, Bangladesh",2025-02-01,74.5,55.1,64.4,89.9,0,5.4,39.6,7
"Rangpur, Bangladesh",2025-02-02,75.3,55.8,64.8,90.4,0,5.6,50.3,7
"Rangpur, Bangladesh",2025-02-03,76.4,57.5,66,87.8,0,5.8,49.8,7
"Rangpur, Bangladesh",2025-02-04,79.2,56.6,67.6,79.8,0,4,31.9,7
"Rangpur, Bangladesh",2025-02-05,79.8,58.2,68,82.6,0,5.8,17.7,7
"Rangpur, Bangladesh",2025-02-06,80.9,59.6,68.5,83,0,6,27.5,7
"Rangpur, Bangladesh",2025-02-07,76.2,55.7,64.5,71.8,0,8.1,6,8
"Rangpur, Bangladesh",2025-02-08,77.3,51.9,64.6,77.7,0,4.7,3.1,8
"Rangpur, Bangladesh",2025-02-09,78.9,55.8,66.2,77.7,0,5.4,7.5,7
"Rangpur, Bangladesh",2025-02-10,78.5,56,66.8,79.6,0,5.8,2.6,7
"Rangpur, Bangladesh",2025-02-11,77.3,56.6,66.9,81.2,0,5.4,27,8
"Rangpur, Bangladesh",2025-02-12,80.9,57.6,67.2,81.3,0,5.8,27.3,8
"Rangpur, Bangladesh",2025-02-13,81.6,58.4,69.8,67.4,0,8.9,8.9,8
"Rangpur, Bangladesh",2025-02-14,78.5,55.5,66.1,67.5,0,6.9,2.4,8
"Rangpur, Bangladesh",2025-02-15,78.9,54.2,65.9,70.9,0,6.9,12.3,8
"Rangpur, Bangladesh",2025-02-16,79.1,57.3,68.1,70,0,9.2,9,8
"Rangpur, Bangladesh",2025-02-17,81.8,60.9,70.3,65.9,0,12.8,1.2,8
"Rangpur, Bangladesh",2025-02-18,83.6,60.5,70.6,64.3,0,9.2,10.4,8
"Rangpur, Bangladesh",2025-02-19,82.7,60.9,70.4,69.7,0,6.7,8,8
"Rangpur, Bangladesh",2025-02-20,83.6,63.4,72.4,67.2,0.028,9.2,6.9,8
"Rangpur, Bangladesh",2025-02-21,84.5,64.5,73,64.9,0,6.9,15.7,8
"Rangpur, Bangladesh",2025-02-22,86.3,63.7,72.9,69.1,0.008,6.9,8.7,8
"Rangpur, Bangladesh",2025-02-23,77.1,65,69.3,77.2,0.067,9.2,37,8
"Rangpur, Bangladesh",2025-02-24,82.5,61.2,70.5,77.6,0.008,5.8,10.7,7
"Rangpur, Bangladesh",2025-02-25,82.5,60.2,71,74.5,0,6.9,12.7,8
"Rangpur, Bangladesh",2025-02-26,82.5,61.4,71.8,72.3,0,6.9,28.6,8
"Rangpur, Bangladesh",2025-02-27,83.5,62.3,73,68.4,0,5.8,25.2,8
"Rangpur, Bangladesh",2025-02-28,86.1,64.3,73.9,70.6,0,4.7,39.8,7
"Rangpur, Bangladesh",2025-03-01,86.3,63.9,75.1,71,0,9.2,3.9,8
"Rangpur, Bangladesh",2025-03-02,89.3,66.5,76.4,62.3,0,13.9,1.2,9
"Rangpur, Bangladesh",2025-03-03,86.3,63.8,74.4,61.3,0,9.2,0.3,9
"Rangpur, Bangladesh",2025-03-04,86.1,59.2,72.5,61,0,9.2,4.4,9
"Rangpur, Bangladesh",2025-03-05,83.4,63.2,73.2,58.6,0,13.9,1.8,9
"Rangpur, Bangladesh",2025-03-06,82.5,59.6,71.2,58,0,5.8,6.8,9
"Rangpur, Bangladesh",2025-03-07,86.1,59.4,72.7,66.6,0,6.9,8,9
"Rangpur, Bangladesh",2025-03-08,83.9,62.9,73.3,63.3,0,6,17.3,8
"Rangpur, Bangladesh",2025-03-09,86.1,63.7,74,66.9,0,10.3,7.5,9
"Rangpur, Bangladesh",2025-03-10,89.3,65,76.2,62.2,0,6.3,1.2,8
"Rangpur, Bangladesh",2025-03-11,89.7,69,76.8,64,0,4.9,50.3,7
"Rangpur, Bangladesh",2025-03-12,84.4,68.1,74.3,77.1,0.012,9.6,47.4,7
"Rangpur, Bangladesh",2025-03-13,82.1,67,73.4,77.7,0.004,10.3,42.4,9
"Rangpur, Bangladesh",2025-03-14,84.8,65.9,74.6,78.4,0,10.1,28.4,9
"Rangpur, Bangladesh",2025-03-15,89.6,69.5,76.8,78.4,0,8.7,27.9,9
"Rangpur, Bangladesh",2025-03-16,89.1,70.4,78.9,73.4,0.012,12.5,36.7,9
"Rangpur, Bangladesh",2025-03-17,93.3,67.2,81,54.6,0,13.9,22.9,9
"Rangpur, Bangladesh",2025-03-18,90,68.6,79.4,43.5,0,16.1,7.3,9
"Rangpur, Bangladesh",2025-03-19,90.8,63.9,77.6,48.7,0,8.1,0.4,9
"Rangpur, Bangladesh",2025-03-20,93.3,62.9,76.8,60.5,0,9.2,16.7,9
"Rangpur, Bangladesh",2025-03-21,84.3,70.4,76.2,74,0.02,10.3,77.4,5
"Rangpur, Bangladesh",2025-03-22,80,67.9,73.6,81.5,0.359,6.5,79.5,6
"Rangpur, Bangladesh",2025-03-23,84.8,65.4,72.9,75.9,0.083,11.4,29.4,9
"Rangpur, Bangladesh",2025-03-24,89.7,66.5,77,66.2,0,6.5,0.8,9
"Rangpur, Bangladesh",2025-03-25,91.5,65.6,78.7,62.2,0,6.9,1.6,9
"Rangpur, Bangladesh",2025-03-26,94,69,80.5,64.1,0,5.8,8.3,8
"Rangpur, Bangladesh",2025-03-27,93.1,69.7,81.4,69.5,0,5.6,12.3,8
"Rangpur, Bangladesh",2025-03-28,94.9,74.6,84,67,0,6.9,14.6,9
"Rangpur, Bangladesh",2025-03-29,94.6,73.1,82.7,61.3,0,10.5,5.2,10
"Rangpur, Bangladesh",2025-03-30,95.1,66.5,79,52.8,0,7.2,3.5,10
"Rangpur, Bangladesh",2025-03-31,95.6,65.6,80,52.1,0,8.3,0.7,10
"Rangpur, Bangladesh",2025-04-01,96.2,65.9,81.2,62.7,0,8.3,7.9,9
"Rangpur, Bangladesh",2025-04-02,95.1,73.1,82.2,68.6,0,8.7,55.3,9
"Rangpur, Bangladesh",2025-04-03,95.6,69.9,81.8,56.4,0,8.5,31.3,10
"Rangpur, Bangladesh",2025-04-04,95.6,72.1,81.3,54.3,0,9.2,70.5,8
"Rangpur, Bangladesh",2025-04-05,96.2,71.1,82.6,63.2,0.004,7.6,12.9,9
"Rangpur, Bangladesh",2025-04-06,92,73.5,81.4,72,0.17,8.9,17.2,9
"Rangpur, Bangladesh",2025-04-07,91.7,72.6,81.4,66.2,0.008,10.5,14.8,9
"Rangpur, Bangladesh",2025-04-08,95.3,72.8,83.2,69.1,0.02,4.5,30.4,9
"Rangpur, Bangladesh",2025-04-09,90.2,75.3,81.8,80.1,0.174,6,57,7
"Rangpur, Bangladesh",2025-04-10,81.7,71.7,76.1,85.7,0.36,5.8,73.9,7
"Rangpur, Bangladesh",2025-04-11,86.3,70.8,78,80.5,0.998,7.8,63.1,6
"Rangpur, Bangladesh",2025-04-12,92.9,71.5,81.9,73.9,0.036,5.1,41.1,8
"Rangpur, Bangladesh",2025-04-13,86.1,67.2,77.6,82.7,0.181,11.4,59.9,8
"Rangpur, Bangladesh",2025-04-14,90.6,71,80.2,77.7,0,6.9,64.2,8
"Rangpur, Bangladesh",2025-04-15,90.2,73.8,81.2,76.5,0.02,5.8,66,9
"Rangpur, Bangladesh",2025-04-16,91.5,72.6,81.8,74.1,0.374,9.6,24.9,9
"Rangpur, Bangladesh",2025-04-17,84.3,67.4,75.4,90.3,0.588,6.9,73.8,5
"Rangpur, Bangladesh",2025-04-18,82.5,72.4,76.4,89,0.436,5.8,77.9,5
"Rangpur, Bangladesh",2025-04-19,93.3,71.3,82.2,74.7,0.028,4.5,26.8,9
"Rangpur, Bangladesh",2025-04-20,91.5,74.4,82.5,82.2,0.092,6.9,41.6,8
"Rangpur, Bangladesh",2025-04-21,89.3,76.2,82.2,84.9,0.232,10.7,80.1,4
"Rangpur, Bangladesh",2025-04-22,83.7,77.1,80.3,92.4,0.325,8.1,85.1,4
"Rangpur, Bangladesh",2025-04-23,96,75.3,84,82.9,0.144,8.3,66.2,8
"Rangpur, Bangladesh",2025-04-24,96.5,74.7,85.2,73.4,0,9.4,28.3,10
"Rangpur, Bangladesh",2025-04-25,95.1,80.3,87.1,80.1,0.016,10.5,48.2,9
"Rangpur, Bangladesh",2025-04-26,93.3,75.3,85.3,82.5,0.533,10.3,59.4,8
"Rangpur, Bangladesh",2025-04-27,90.2,70.4,80.2,77,1.246,10.3,75.1,6
"Rangpur, Bangladesh",2025-04-28,82.5,67.2,76.4,83.9,0.304,12.5,90.1,6
"Rangpur, Bangladesh",2025-04-29,82.1,71.7,76.1,84.7,0.127,9.2,64.3,8
"Rangpur, Bangladesh",2025-04-30,91.5,70.6,80.1,72.1,0.099,11.4,33.7,9
"Rangpur, Bangladesh",2025-05-01,87.9,73.3,79.7,70.5,0.024,11.4,49.7,9
"Rangpur, Bangladesh",2025-05-02,91.5,71.9,81.3,69.8,0.044,8.1,53.6,9
"Rangpur, Bangladesh",2025-05-03,93.3,72.2,82.9,71.9,0.012,4.7,26.9,9
"Rangpur, Bangladesh",2025-05-04,93.3,76.4,83.9,75.9,0.193,6.7,69.2,9
"Rangpur, Bangladesh",2025-05-05,92.6,73.3,81.9,79.5,0.593,5.1,46.1,9
"Rangpur, Bangladesh",2025-05-06,87.9,71.7,79.1,84.4,0.263,10.3,53.7,8
"Rangpur, Bangladesh",2025-05-07,93.3,74.7,83.6,75.6,0.275,5.8,43.2,9
"Rangpur, Bangladesh",2025-05-08,97.8,76,86.3,76.3,0.024,6.3,49.5,9
"Rangpur, Bangladesh",2025-05-09,97.1,77.6,86.4,77,0.012,9.2,32.9,9
"Rangpur, Bangladesh",2025-05-10,100.7,80.1,88.5,73.8,0.008,11.4,14.3,9
"Rangpur, Bangladesh",2025-05-11,97.4,78,85.1,77.9,0.248,7.6,28.3,9
"Rangpur, Bangladesh",2025-05-12,84.3,75.6,79.7,91,0.072,9.2,90.1,6
"Rangpur, Bangladesh",2025-05-13,89.8,73.5,81.4,86.7,0.26,7.8,84.5,4
"Rangpur, Bangladesh",2025-05-14,90.2,71.7,80.4,87,0.099,9.8,86.3,6
"Rangpur, Bangladesh",2025-05-15,86.1,73.5,79.2,89.5,1.451,9.2,94.4,5
"Rangpur, Bangladesh",2025-05-16,86.1,75.1,79.7,90.2,0.585,10.5,89.6,5
"Rangpur, Bangladesh",2025-05-17,84.3,72.6,77.6,90,0.9,11,95.8,5
"Rangpur, Bangladesh",2025-05-18,88.9,73.3,78.2,90.1,1.496,9.2,87.3,7
"Rangpur, Bangladesh",2025-05-19,82.7,73.5,77.1,92.2,1.538,9.4,92.6,2
"Rangpur, Bangladesh",2025-05-20,86.1,74.9,79.1,91.5,2.778,8.1,90.4,6
"Rangpur, Bangladesh",2025-05-21,87.9,73.7,80.2,90.4,2.33,8.1,86,5
"Rangpur, Bangladesh",2025-05-22,91.5,74.6,82.9,83.2,1.519,6.9,84.3,7
"Rangpur, Bangladesh",2025-05-23,89.7,78,82,90.4,0.309,4,89.9,6
"Rangpur, Bangladesh",2025-05-24,92.6,78.3,83.6,87.9,0.08,5.4,91.5,6
"Rangpur, Bangladesh",2025-05-25,93.3,79.4,84.9,84.6,0.422,5.4,95.6,3
"Rangpur, Bangladesh",2025-05-26,87.9,78.7,81.3,90.8,0.871,9.2,92.4,6
"Rangpur, Bangladesh",2025-05-27,95.1,78.5,86,80,0.016,8.3,63.1,8
"Rangpur, Bangladesh",2025-05-28,96.9,80.7,88.3,75.8,0.764,9.8,49.6,8
"Rangpur, Bangladesh",2025-05-29,89.7,78.9,82.5,88.7,3.028,18.6,96.8,4
"Rangpur, Bangladesh",2025-05-30,87.9,77.3,80.3,92.9,4.401,21.3,91.5,2
"Rangpur, Bangladesh",2025-05-31,94.7,78.5,85.1,86.7,0.83,9.2,90,5
"Rangpur, Bangladesh",2025-06-01,89.7,77.1,82.9,90.2,0.899,6.5,96.7,6
"Rangpur, Bangladesh",2025-06-02,93.3,75.6,83.4,85.8,0.756,8.9,84.4,5
"Rangpur, Bangladesh",2025-06-03,93.3,74.4,82.7,82.4,0.383,8.9,69.5,7
"Rangpur, Bangladesh",2025-06-04,88.9,75.8,81.5,85,0.197,7.6,82.7,4
"Rangpur, Bangladesh",2025-06-05,91.5,77.6,84,84.2,0.156,5.8,77.9,8
"Rangpur, Bangladesh",2025-06-06,95.1,77.4,85.7,79.4,0.245,3.6,45.5,7
"Rangpur, Bangladesh",2025-06-07,96.9,80.3,87.3,79.5,0.044,4.7,49.4,8
"Rangpur, Bangladesh",2025-06-08,96.9,79.6,88.2,75.1,0.016,5.8,18,9
"Rangpur, Bangladesh",2025-06-09,98.7,81.6,89.9,74.8,0.016,5.8,27.8,8
"Rangpur, Bangladesh",2025-06-10,99.8,83.2,91.4,75.5,0,4.7,33.9,8
"Rangpur, Bangladesh",2025-06-11,98.7,82.7,90.5,76.8,0.036,9.6,41,8
"Rangpur, Bangladesh",2025-06-12,98.7,83.2,90.3,79,0.028,5.4,41,8
"Rangpur, Bangladesh",2025-06-13,100.5,83.9,91.9,73.4,0,4.7,51.7,8
"Rangpur, Bangladesh",2025-06-14,100.5,80.7,89.4,80,0.064,6.9,70.8,9
"Rangpur, Bangladesh",2025-06-15,96.9,81.2,87.6,84,0.457,7.8,91.5,7
"Rangpur, Bangladesh",2025-06-16,95.1,80.7,86.4,85.4,0.139,7.8,92.1,7
"Rangpur, Bangladesh",2025-06-17,93.3,80.7,85.8,85.2,0.46,10.3,89.1,6
"Rangpur, Bangladesh",2025-06-18,91.5,80.3,83.1,87.7,0.372,11.2,97.4,2
"Rangpur, Bangladesh",2025-06-19,84.4,78.9,80.8,89.7,0.935,14.1,99.5,5
"Rangpur, Bangladesh",2025-06-20,89.7,78.7,82.1,87,1.123,10.7,97.5,5
"Rangpur, Bangladesh",2025-06-21,92.6,79.8,85.1,83.1,0.916,6.3,93.3,7
"Rangpur, Bangladesh",2025-06-22,92.4,81.2,85.2,84.6,0.714,5.8,95.5,7
"Rangpur, Bangladesh",2025-06-23,93.3,80.9,84.9,84.4,0.626,7.4,94.1,5
"Rangpur, Bangladesh",2025-06-24,88.1,75.3,82.1,89.3,1.119,8.1,95,3
"Rangpur, Bangladesh",2025-06-25,90.6,80.5,85.2,81.7,0.633,9.8,80.1,8
"Rangpur, Bangladesh",2025-06-26,93.3,80.7,86.8,76.7,0.193,8.1,72.5,8
"Rangpur, Bangladesh",2025-06-27,94.4,81.8,86.8,76.3,0.099,12.8,66.6,7
"Rangpur, Bangladesh",2025-06-28,93.8,81.1,87.3,74.7,0.064,10.3,65.9,7
"Rangpur, Bangladesh",2025-06-29,96.9,81.8,88,73.3,0.044,9.2,79.6,8
"Rangpur, Bangladesh",2025-06-30,92.6,82.3,86.4,78.4,0.261,9.6,87.5,7
"Rangpur, Bangladesh",2025-07-01,93.5,82.3,87.8,76.3,0.083,10.5,75.7,7
"Rangpur, Bangladesh",2025-07-02,93.5,81.8,86.2,78.6,0.064,9.8,87.9,7
"Rangpur, Bangladesh",2025-07-03,92,81.8,86.5,76.1,0.19,8.9,84.3,6
"Rangpur, Bangladesh",2025-07-04,92.6,81.8,86.2,77.4,0.268,9.8,86.1,6
"Rangpur, Bangladesh",2025-07-05,88.9,81.2,84.3,83.5,0.197,9.2,96.4,5
"Rangpur, Bangladesh",2025-07-06,92.9,80.7,85.6,81.3,0.215,10.1,79.7,8
"Rangpur, Bangladesh",2025-07-07,93.3,81.1,86.3,77.3,0.024,8.1,71.7,7
"Rangpur, Bangladesh",2025-07-08,92,78.9,85.5,75.5,0.265,11.4,72.8,5
"Rangpur, Bangladesh",2025-07-09,87.5,78.9,82,83.1,0.178,11,80.2,5
"Rangpur, Bangladesh",2025-07-10,89.7,78.5,83.4,81.4,0.739,9.6,84.9,6
"Rangpur, Bangladesh",2025-07-11,95.1,79.8,86.5,75.4,0.056,10.3,65.1,6
"Rangpur, Bangladesh",2025-07-12,98.3,81.9,89.5,73.7,0.016,6,46.5,8
"Rangpur, Bangladesh",2025-07-13,100.4,84.3,90.6,72.6,0.064,6.9,77.7,9
"Rangpur, Bangladesh",2025-07-14,93.3,78.9,84.5,82.2,0.385,11.6,94.5,6
"Rangpur, Bangladesh",2025-07-15,87.9,77.1,82.4,87.3,1.857,11.4,98.6,2
"Rangpur, Bangladesh",2025-07-16,88.1,78.9,81.5,91.7,0.932,11.4,96.3,3
"Rangpur, Bangladesh",2025-07-17,89.7,79.4,84.6,85.6,0.648,9.2,81.8,6
"Rangpur, Bangladesh",2025-07-18,93.4,80.9,86.2,83.9,0.426,5.8,77.5,6
"Rangpur, Bangladesh",2025-07-19,96,81.8,87.6,80.1,0.228,5.8,93.5,7
"Rangpur, Bangladesh",2025-07-20,88.9,77.1,82.8,89.2,0.368,8.7,93.6,4
"Rangpur, Bangladesh",2025-07-21,96.5,80.5,87.3,77.9,0.127,4.3,87.2,8
"Rangpur, Bangladesh",2025-07-22,93.5,77.1,85.9,85.5,0.55,5.4,86.1,5
"Rangpur, Bangladesh",2025-07-23,98,82.3,89.8,77.1,0.292,3.1,71.2,7
"Rangpur, Bangladesh",2025-07-24,96.9,84.5,90.4,79.4,0.902,5.8,80.7,8
"Rangpur, Bangladesh",2025-07-25,93.8,82.5,87.5,80.2,0.429,12.5,87,7
"Rangpur, Bangladesh",2025-07-26,95.1,81.8,87.5,74.7,0.064,12.5,91.6,6
"Rangpur, Bangladesh",2025-07-27,90.8,81.9,84.9,86.3,0.423,6,98.3,6
"Rangpur, Bangladesh",2025-07-28,87.9,78.9,82.7,90.1,0.646,8.1,97.4,5
"Rangpur, Bangladesh",2025-07-29,93.5,80.5,85.9,80.2,0.107,9.4,78.2,8
"Rangpur, Bangladesh",2025-07-30,94.2,81.8,85.9,78.7,0.233,10.3,79.5,6
"Rangpur, Bangladesh",2025-07-31,91.5,80.9,84.9,82,0.375,6.9,85.1,7
"Rangpur, Bangladesh",2025-08-01,89.7,78.9,84,87.7,0.348,9.4,95.3,7
"Rangpur, Bangladesh",2025-08-02,91.1,80.5,84.8,86.1,0.652,7.6,98.2,5
"Rangpur, Bangladesh",2025-08-03,88.4,77.1,81.5,93.3,0.999,8.1,96.2,4
"Rangpur, Bangladesh",2025-08-04,86.6,78.9,81.9,91.5,1.085,6.9,97.3,4
"Rangpur, Bangladesh",2025-08-05,91.5,77.1,82.2,89.6,0.865,9.2,94.5,4
"Rangpur, Bangladesh",2025-08-06,91.1,79.1,84.2,85.6,0.367,6.9,87.8,6
"Rangpur, Bangladesh",2025-08-07,92,78.9,84.2,86.4,0.479,6.9,96.1,6
"Rangpur, Bangladesh",2025-08-08,87.9,80,82.9,88.4,0.419,6.5,98.3,6
"Rangpur, Bangladesh",2025-08-09,90.7,79.8,83.4,86.5,0.474,7.6,98.2,6
"Rangpur, Bangladesh",2025-08-10,89.9,80.3,84.2,88.1,1.009,6.7,98.1,4
"Rangpur, Bangladesh",2025-08-11,89.9,80.5,84.1,87.7,0.339,5.6,99,5
"Rangpur, Bangladesh",2025-08-12,89.7,75.3,84.5,88.3,0.789,8.1,96.1,5
"Rangpur, Bangladesh",2025-08-13,84.3,75.3,79.9,95.7,1.121,8.1,98.5,2
"Rangpur, Bangladesh",2025-08-14,92.6,75.3,82.9,85.9,0.179,6.7,92.3,7
"Rangpur, Bangladesh",2025-08-15,93.3,80.3,85.2,83.4,0.044,6.3,82.9,5
"Rangpur, Bangladesh",2025-08-16,97.8,81.6,88.1,78.9,0.228,3.4,65.2,8
"Rangpur, Bangladesh",2025-08-17,94.3,83.4,87.4,80.5,0.213,8.1,71.4,7
"Rangpur, Bangladesh",2025-08-18,94.4,81.8,86.7,79.7,0.095,6,84.7,7
"Rangpur, Bangladesh",2025-08-19,91.5,80,84.9,81.3,0.313,6.9,94.1,7
"Rangpur, Bangladesh",2025-08-20,89.7,80.1,84.4,81.5,0.404,8.9,89.6,6
"Rangpur, Bangladesh",2025-08-21,87.9,77.1,82.9,87.3,0.468,6.9,98.6,3
"Rangpur, Bangladesh",2025-08-22,89.9,79.2,83.4,83.3,0.288,8.5,90.1,8
"Rangpur, Bangladesh",2025-08-23,92,80.3,84.5,78.4,0.06,11.2,85.4,6
"Rangpur, Bangladesh",2025-08-24,89.9,80.3,83.8,83.3,0.277,10.7,93.9,4
"Rangpur, Bangladesh",2025-08-25,91.5,80.1,85.6,79.7,0.036,6.7,88.3,7
"Rangpur, Bangladesh",2025-08-26,94.7,81.2,86.3,80.7,0.076,6.9,83.8,7
"Rangpur, Bangladesh",2025-08-27,93.3,81.8,85.7,82.5,0.233,5.8,90.4,7
"Rangpur, Bangladesh",2025-08-28,91.1,78.9,84.8,82.3,0.112,6.3,90,6
"Rangpur, Bangladesh",2025-08-29,91.6,80,83.4,86,0.293,5.8,92.9,5
"Rangpur, Bangladesh",2025-08-30,88.1,80.5,83.5,89.3,0.724,4.9,99.7,5
"Rangpur, Bangladesh",2025-08-31,91.1,80.3,84.7,86.7,0.703,6.9,81.8,8
"Rangpur, Bangladesh",2025-09-01,96.9,81.1,88.3,78.3,0.008,8.3,71.2,8
"Rangpur, Bangladesh",2025-09-02,93.8,81.8,86.6,81.1,0.103,8.3,97.3,6
"Rangpur, Bangladesh",2025-09-03,95.1,81.2,86.9,79.5,0.104,11.4,72.2,8
"Rangpur, Bangladesh",2025-09-04,94.3,78.9,86.3,78.4,0.04,8.1,71.2,7
"Rangpur, Bangladesh",2025-09-05,93.3,81.9,86.9,79.7,0.17,5.8,72.9,7
"Rangpur, Bangladesh",2025-09-06,95.2,78.9,85.7,82.5,0.252,4.7,71.7,6
"Rangpur, Bangladesh",2025-09-07,89,78.9,83.3,88.3,0.41,6.9,87.3,6
"Rangpur, Bangladesh",2025-09-08,89.9,78.9,84,87.7,0.568,3.4,89.3,5
"Rangpur, Bangladesh",2025-09-09,95,78.9,85.3,85.7,0.898,6.9,93.2,6
"Rangpur, Bangladesh",2025-09-10,92.9,81.2,84.9,87.2,0.74,4.5,93.9,7
"Rangpur, Bangladesh",2025-09-11,92.9,77.1,83.6,86.3,1.004,5.1,95.8,6
"Rangpur, Bangladesh",2025-09-12,92.9,80.1,84.5,87.3,0.68,6.9,98.8,6
"Rangpur, Bangladesh",2025-09-13,91.6,78.9,83.6,88.3,0.784,6.9,98.2,5
"Rangpur, Bangladesh",2025-09-14,82.1,77.1,80.1,93.8,0.684,5.4,98.3,2
"Rangpur, Bangladesh",2025-09-15,86.3,77.1,80.9,91.9,0.766,6.9,99.1,5
"Rangpur, Bangladesh",2025-09-16,82.1,75.3,78.6,95.6,0.445,6.3,99.2,4
"Rangpur, Bangladesh",2025-09-17,85.4,76.3,80.3,92.3,1.203,5.1,98,5
"Rangpur, Bangladesh",2025-09-18,86.1,75.3,81.1,91.2,0.234,4.7,98.1,3
"Rangpur, Bangladesh",2025-09-19,85.7,77.1,81.5,91.8,0.233,4.5,95.7,5
"Rangpur, Bangladesh",2025-09-20,93.8,79.1,84.8,84.2,0.241,5.8,82.1,7
"Rangpur, Bangladesh",2025-09-21,93.3,80,86.1,82,0.118,3.6,74.6,8
"Rangpur, Bangladesh",2025-09-22,93.5,80.7,86.5,82.9,0.405,6.9,71.7,7
"Rangpur, Bangladesh",2025-09-23,94.2,81.1,87,78.2,0.079,4.7,60.5,7
